"Meter","Serial Number","Status","Address","City","Cycle","Collector","Service Latitude","Service Longitude","Module FW","Meter FW","Layer","LAst Billable","Hardware Model ID","DCW","Last Path"
"168308947","4036779189","Normal","124 RICHLAND DR","MANDEVILLE","13","Lambert GAP",30.375652,-90.070532,"251284-09.18","05.37",4,01-APR-19,65563,"2001.09.15","2155075658,2155080760,4032947060,4036775217,4036779189"
"168303703","4036789446","Normal","22566 LEVEL ST APT A","ABITA SPRINGS","11","DOVE PARK",30.478122,-90.022973,"251284-09.18","05.37",6,22-MAR-19,65563,"2001.09.15","2155077968,2155237372,4030134659,4036774639,4036754562,4042418473,4036780868,4036774517,4044262406,2155082304,4036789446"
"168069486","1343882636","Normal","4300 HIGHWAY 22 APT 148","MANDEVILLE","05","CEDARWOOD",30.395738,-90.096752,"251581-09.18","05.34",8,19-MAR-19,65562,"1F0D.09.15","2155077975,4030213263,1086589427,1343882579,1343882636"
"168281945","4030245180","Normal","1344 RUE BAYONNE LOT 128","MANDEVILLE","6","CEDARWOOD",30.3924,-90.095968,"251284-09.18","05.37",6,08-APR-19,65563,"2001.09.15","2155077958,2155082213,2155082230,4036760460,4036760356,4036758075,4030245180"
"168276135","4036744122","Normal","21180 WILSON RD","COVINGTON","10","RAMSAY",30.503782,-90.052523,"251284-09.18","05.37",9,02-MAR-19,65563,"2001.09.15","2155077999,2155082206,2155082210,2155082319,4030194851,4030213910,4036744122"
"168302380","4036787848","Normal","18429 THREE RIVERS RD 4","COVINGTON","07","RAMSAY",30.452395,-90.101092,"251284-09.18","05.37",3,16-MAR-19,65563,"2001.09.15","2155077995,2155082249,4036787848"
"168280195","4036748753","Normal","4 RIVERDALE DR","COVINGTON","02","RAMSAY",30.430755,-90.124613,"251284-09.18","05.37",6,16-MAR-19,65563,"2001.09.15","2155077956,2155082330,2155838758,2155839923,1343884667,4036748753"
"168073093","1343073716","Normal","200 NORD DU LAC SPRIN","COVINGTON","04","RAMSAY",30.449067,-90.136513,"251581-08.08","05.34",12,02-MAR-18,65562,"1F0D.08.06","2155077988,2155082313,4030241187,1343052758,1343080175,4030244754,1343884839,1343885933,1343073716"
"168269505","4036742627","Normal","900 MARINA BLVD SLIP 80","MANDEVILLE","04","CEDARWOOD",30.41542,-90.12653,"251284-09.18","05.37",12,23-MAR-19,65563,"2001.09.15","2155077975,4036748108,4036744044,4036745451,4032216964,4036749525,4036740595,4036737055,4044897883,4044263943,4029726096,4036740277,4036745447,4036742627"
"168278437","4036745785","Normal","205 ARIAN LN LOT 308","MADISONVILLE","02","RAMSAY",30.474715,-90.15608,"251284-09.18","05.37",9,08-APR-19,65563,"2001.09.15","2155077956,2155082170,2155082215,2155082309,2155082307,4036774162,4036791587,4036745785"
"168308165","4036776060","Normal","21368 HEINTZ ST","ABITA SPRINGS","12","DOVE PARK",30.469988,-90.045038,"251284-09.18","05.37",5,16-FEB-19,65563,"2001.09.15","2155077931,2155837704,2155237372,4042918726,4036759689,4036782943,4036776060"
"168273457","4036741413","Normal","1402 N CAUSEWAY BLVD APT 804","MANDEVILLE","13","CEDARWOOD",30.387385,-90.092127,"251284-09.18","05.37",7,06-APR-19,65563,"2001.09.15","2155077958,2155082213,2155082230,4036760866,4036744175,4036741413"
"168273337","4036741366","Normal","68 N DOGWOOD DR","COVINGTON","04","RAMSAY",30.45637,-90.125773,"251284-09.18","05.37",3,08-APR-19,65563,"2001.09.15","2155077995,2155082313,1086573378,1343883857,4036746649,4036741366"
"168302685","4036787576","Normal","1719 W 19TH AVE","COVINGTON","09","RAMSAY",30.482258,-90.117937,"251284-09.18","05.37",2,21-MAR-19,65563,"2001.09.15","2155077988,4030246862,4036787576"
"168297512","4036773597","Normal","8 WISTERIA LN","COVINGTON","02","Ozone",30.422688,-90.11836,"251284-09.18","05.37",4,22-MAR-19,65563,"2001.09.15","2155075661,2155082197,4030237149,4031707864,4029810373,4029586694,4030239932,4032421369,4036742320,4029805205,4036773597"
"168296912","4036780775","Normal","21200 FERN ST","COVINGTON","10","RAMSAY",30.487893,-90.051703,"251284-09.18","05.37",6,23-FEB-19,65563,"2001.09.15","2155077995,2155082206,2155082210,2155082316,2155082166,4036781127,4036780775"
"168296498","4036754263","Normal","72446 WILKINSON ST","COVINGTON","11","RAMSAY",30.48594,-90.073698,"251284-09.18","05.37",4,22-FEB-19,65563,"2001.09.15","2155077988,2155082206,2155082210,4036773662,4030243063,4036754263"
"168309301","4036778352","Normal","400 MARINERS PLAZA STE 27-32","MANDEVILLE","13","Lambert GAP",30.371055,-90.09192,"251284-09.18","05.37",3,07-APR-19,65563,"2001.09.15","2155075658,4032015754,4031852613,4036788643,4036778352"
"168240734","4030198371","Normal","131 CHAPEL LOOP # 3","MANDEVILLE","4","CEDARWOOD",30.40645,-90.133072,"251284-09.18","05.37",4,04-APR-19,65563,"2001.09.15","2155077934,2155838767,4030198371"
"168146783","4029886874","Normal","1304 KINGS RD","LEESVILLE","10","EAST LEESVILLE",31.13353,-93.283847,"251284-09.18","05.37",9,22-MAR-19,65563,"2001.09.15","2155073538,2155076167,2155076337,4029883632,4029883556,4029884415,4033128654,4029892629,4029886874"
"168279822","4036748943","Normal","257 PLACE SAINT JEAN LOT 253","COVINGTON","04","RAMSAY",30.45495,-90.1416,"251284-09.18","05.37",5,29-MAR-19,65563,"2001.09.15","2155077995,2155082313,4033113608,4036748943"
"168296428","4036754459","Normal","71408 NIGHTWALK LN","ABITA SPRINGS","11","DOVE PARK",30.470823,-90.035493,"251284-09.18","05.37",5,17-FEB-19,65563,"2001.09.15","2155077933,2155837704,2155237372,4030134659,4036753626,4036775260,4036760426,4036754459"
"168268788","4036747401","Normal","439 LAFAYETTE ST","MANDEVILLE","13","Lambert GAP",30.361323,-90.07316,"251284-09.18","05.37",3,12-MAR-19,65563,"2001.09.15","2155075658,2155237310,4036747401"
"168278215","4036738445","Normal","70265 6TH ST","COVINGTON","09","Three Rivers Gap",30.452785,-90.062178,"251284-09.18","05.37",7,13-MAR-19,65563,"2001.09.15","2155070536,2155237304,2155237313,4036738445"
"168016581","4029516708","Normal","233 SANDERS ST","PINEVILLE","01","PGOMW",31.31504,-92.438373,"251284-09.18","05.37",3,03-MAR-19,65563,"2001.09.15","2155038304,2155073718,4033146048,4042418657,4029512346,4029506096,4029512504,4029512286,4029516708"
"168300504","4036779813","Normal","531 COFFEE ST","MANDEVILLE","15","Lambert GAP",30.361265,-90.069297,"251284-09.18","05.37",3,06-APR-19,65563,"2001.09.15","2155075658,2155080921,4036753501,4036779813"
"168298272","4036774743","Normal","100 RICHLAND DR WEST","MANDEVILLE","13","Lambert GAP",30.378512,-90.070077,"251284-09.18","05.37",4,23-FEB-19,65563,"2001.09.15","2155075658,2155080760,2155237894,4036774743"
"168291436","4036756279","Normal","108 WILLOW DR # 1","COVINGTON","02","Ozone",30.409938,-90.08766,"251284-09.18","05.37",3,02-MAR-19,65563,"2001.09.15","2155075661,1343885751,4036756279"
"168120911","4036634703","Normal","6 SKYLINE DR","MANY","13","ELIZABETH GAP",31.368833,-93.634493,"251284-09.18","05.37",6,08-APR-19,65563,"2001.09.15","2155070492,2155077833,4032158183,4029955879,4029948030,2155077257,2155076360,2155077456,2155077773,4029944986,4036646764,4036634703"
"168135043","4029906243","Normal","301 MEADOW DR APT 2","OAKDALE","6","OAKDALE MW",30.81839,-92.647127,"251284-09.18","05.37",8,31-MAR-19,65563,"2001.09.15","2155078033,2155080750,1343900728,4029906243"
"168311904","4036783273","Normal","42 SHADOW BND","NEW IBERIA","07","HWY 675 _JEFF ISLAND",30.01579,-91.81904,"251284-09.18","05.37",7,26-MAR-19,65563,"2001.09.15","2155073534,2155082262,2155081180,4036783273"
"168295488","4036778974","Normal","255 HANGER RD B","OPELOUSAS","2","OPSC",30.55513,-92.09484,"251284-09.18","05.37",1,07-MAR-19,65563,"2001.09.15","2155073636,4036778974"
"168281695","4030245600","Normal","1651 DURALDE HWY","EUNICE","11","MANUEL ",30.56106,-92.4502,"251284-09.18","05.37",2,05-APR-19,65563,"2001.08.06","2155078060,2155075185,2155075152,4030245600"
"168301957","4036790946","Normal","20010 5TH AVE","COVINGTON","06","Ozone",30.439198,-90.074082,"251284-09.18","05.37",5,19-MAR-19,65563,"2001.09.15","2155075661,2155849380,4036745118,4036737570,4036751299,4030213915,4036737054,4030201475,4036791171,4029805189,4036790946"
"168303834","4036789212","Normal","4000 FLORIDA ST APT E2","MANDEVILLE","13","Lambert GAP",30.377108,-90.089973,"251284-09.18","05.37",4,22-FEB-19,65563,"2001.09.15","2155075658,4036748257,4036737150,4036789212"
"168269980","4036742218","Normal","638 SOLOMON DR","COVINGTON","03","RAMSAY",30.471842,-90.157945,"251284-09.18","05.37",5,11-MAR-19,65563,"2001.09.15","2155077988,2155082313,2155838915,2155237890,2155082307,4033186263,4036789276,4036789273,4036789316,4036742774,4036742218"
"168277690","4036747394","Normal","19600 12TH ST APT 6201","COVINGTON","09","Three Rivers Gap",30.465537,-90.076347,"251284-09.18","05.37",4,01-APR-19,65563,"2001.09.15","2155070536,4036745177,2155080823,4044138980,4036747071,4036747394"
"168280959","4030241592","Normal","401 WESTWOOD DR","MANDEVILLE","12","Ozone",30.411193,-90.075122,"251284-09.18","05.37",5,08-MAR-19,65563,"2001.09.15","2155077933,2155237293,4036780144,4030241592"
"168298008","4036774683","Normal","CHERRY CREEK","MANDEVILLE","13","Lambert GAP",30.381645,-90.076222,"251284-09.18","05.37",5,10-MAR-19,65563,"2001.09.15","2155075658,2155080760,4036774531,4032423141,4036774683"
"168277064","4036751975","Normal","723 HOMEWOOD DR","COVINGTON","07","Three Rivers Gap",30.450082,-90.072553,"251284-09.18","05.37",2,09-MAR-19,65563,"2001.09.15","2155070536,2155237304,4036751975"
"168312230","4036784118","Normal","495 PRICE RD","SIEPER","15","HINESTON",31.17787,-92.79111,"251284-09.18","05.37",3,08-APR-19,65563,"2001.09.15","2155078090,2155073901,4036784118"
"168293148","4036760201","Normal","19104 SANDY LN UNIT 6","COVINGTON","06","Ozone",30.404517,-90.08342,"251284-09.18","05.37",2,20-MAR-19,65563,"2001.09.15","2155075661,2155237296,4036760201"
"168312505","4036782519","Normal","160 N ST CROIX CIR 69","MANY","13","Raw Land 62 Gap",31.27527,-93.57712,"251284-09.18","05.37",2,08-APR-19,65563,"2001.09.15","2155227859,4029958606,4036782519"
"168289136","4036757518","Normal","320 TIFFANY ST","PATTERSON","12","BAYOU VISTA MW",29.68196,-91.30638,"251284-09.18","05.37",2,16-FEB-19,65563,"2001.09.15","2155077940,4030165796,4036757518"
"168273657","4036737759","Normal","2605 FLORIDA ST 2","MANDEVILLE","14","Lambert GAP",30.369002,-90.071602,"251284-09.18","05.37",2,07-APR-19,65563,"2001.09.15","2155075658,2155080921,4036737759"
"168143042","4029910878","Normal","1820 CHERRY ST","CROWLEY","10","JACOB STREET",30.229315,-92.374697,"251284-09.18","05.37",5,04-APR-19,65563,"2001.09.15","2155073544,2155849368,4029909328,4029908822,4032976532,1343064366,4029776005,4029905088,4029910878"
"168151014","4029890252","Normal","211 LEATHERWOOD CIR","LEESVILLE","01","EAST LEESVILLE",31.062565,-93.259677,"251284-09.18","05.37",5,08-APR-19,65563,"2001.09.15","2155073538,2155074807,2155077327,2155077339,4029888031,4029890252"
"168293779","4036758370","Normal","50 VOTH DR 2","MANY","13","Raw Land 62 Gap",31.344351,-93.605537,"251284-09.18","05.37",5,08-APR-19,65563,"2001.09.15","2155238666,2155076360,4029958542,4036655911,4036655989,4036646993,4036655741,4036646689,4036643921,4036758370"
"168291699","4036756112","Normal","1800 W CAUSEWAY APP 100","MANDEVILLE","05","CEDARWOOD",30.395563,-90.103982,"251284-09.18","05.37",3,01-MAR-19,65563,"2001.09.15","2155077975,4030245175,4036756112"
"168130567","4029904211","Normal","414 N 5TH ST 1","OAKDALE","07","OAKDALE MW",30.821025,-92.668948,"251284-09.18","05.37",1,09-MAR-19,65563,"2001.09.15","2155078024,4029904211"
"168315261","4036783795","Normal","103 BEAU CHENE","COVINGTON","05","CEDARWOOD",30.40387,-90.11692,"251284-09.18","05.37",1,06-APR-19,65563,"2001.09.15","2155077958,4036783795"
"168120458","4036634648","Normal","429 ERIN ST","MANY","02","ZWOLLE GAP",31.411865,-93.620043,"251284-09.18","05.37",3,08-APR-19,65563,"2001.09.15","2155227859,2155076360,2155077261,2155077208,4036637864,4036634648"
"168121027","4036641815","Normal","266 MAUL RD","DERIDDER","05","DERIDDER MW",30.796718,-93.306338,"251284-09.18","05.37",8,02-APR-19,65563,"2001.09.15","2155073631,2155075476,2155076201,4036634964,4036642390,4036634094,4036646828,4029585499,4036641815"
"168195585","4030177529","Normal","140 ST. JOHN CIR","FLORIEN","13","ZWOLLE GAP",31.27654,-93.57789,"251284-09.18","05.34",2,08-APR-19,65563,"2001.09.15","2155227859,4030177529"
"168311252","4036782303","Normal","920 JOSEPH ST","SLIDELL","12","OH51 -- OAK HARBOR",30.24887,-89.767075,"251284-09.18","05.37",5,26-FEB-19,65563,"2001.09.15","2155077928,1087098028,4030161704,4029978069,4030410698,4036782303"
"168156764","4029955007","Normal","195 WESTVIEW DR","MANY","02","ZWOLLE GAP",31.411942,-93.616413,"251284-09.18","05.37",9,07-APR-19,65563,"2001.09.15","2155074534,2155077723,2155077589,2155077670,2155077596,2155077208,4036652366,4029955007"
"168183195","4030135370","Normal","416 JOSEPH ST APT 7","SLIDELL","12","OH51 -- OAK HARBOR",30.247373,-89.76819,"251284-09.18","05.37",3,07-APR-19,65563,"2001.09.15","2155077948,2155837465,4042418587,4030135370"
"168260191","4030207658","Normal","415 PORTSMOUTH DR","SLIDELL","03","FR24--FrontSt.",30.290857,-89.813063,"251284-09.18","05.37",14,30-MAR-19,65563,"2001.09.15","2155077950,2155789181,2155080688,4030206985,4030436912,4030207658"
"168155973","4036653854","Normal","2303 SANDLEWOOD DR","OPELOUSAS","15","OPSC",30.509048,-92.079097,"251284-09.18","05.37",5,23-MAR-19,65563,"2001.09.15","2155073636,2155075134,2155074844,4036652373,4029905712,4042419328,4036653984,4036653854"
"168300794","4036779786","Normal","107 CHERRYLAUREL DR","COVINGTON","06","Ozone",30.419522,-90.095153,"251284-09.18","05.37",4,28-MAR-19,65563,"2001.09.15","2155075661,4036754329,4036756247,4036779786"
"168264238","4030225796","Normal","510 TANGLEWOOD DR","SLIDELL","09","NORTH SLIDELL",30.298783,-89.748015,"251284-09.18","05.37",9,15-FEB-19,65563,"2001.09.15","2155077943,2155080656,4030215940,4030208604,4030220572,4030224646,4030220836,4042969358,4030225796"
"168073884","4036658623","Normal","155 PEBBLES LN CAMP","MANY","01","ZWOLLE GAP",31.413367,-93.617495,"251284-09.18","05.37",6,08-APR-19,65563,"2001.09.15","2155074534,2155077723,2155077589,2155077670,2155077596,2155077208,4036637646,4029893219,4029893178,4036649933,4036640990,4036658623"
"168062557","4029533027","Normal","1406 OAKLAND ST APT 203","PINEVILLE","01","PGOMW",31.330463,-92.428088,"251284-09.18","05.37",2,07-APR-19,65563,"2001.09.15","2155038302,4029521080,4029533027"
"168288898","4036757534","Lost","746 OPEN BAYOU RD","DEVILLE","8","EFFIE",31.33685,-92.095836,"251284-09.18","05.37",6,26-FEB-19,65563,"2001.09.15","2155038722,2155040128,2155074119,2155074337,2155040376,4036757534"
"168122554","4036646985","Normal","203 E NORTHERN AVE STE B","CROWLEY","10","JACOB STREET",30.222877,-92.376717,"251284-09.18","05.37",6,21-MAR-19,65563,"2001.09.15","2155073544,2155075276,4036638125,4036645358,4029893572,4036646985"
"168119526","4036649968","Normal","20 FORSHEE DR 2","MANY","13","OAKDALE MW",31.344768,-93.606922,"251284-09.18","05.37",6,08-APR-19,65563,"2001.09.15","2155070492,2155077833,4032158183,4029955879,4029948030,2155077257,2155076336,4036647734,4036649968"
"168067790","4029715141","Normal","48021 HIGHWAY 16","FRANKLINTON","01","PINE CLIFF MW GAP",30.72785,-90.0832,"251284-09.18","05.37",12,07-MAR-19,65563,"2001.09.15","2155075663,2155080831,4030241907,4032175771,4042320034,4030198745,4030221330,4029715141"
"168287497","4036756810","Lost","MUDDY BY GRN BOA MP","PINEVILLE","14","RAW LAND 69 GAP",31.372757,-92.051122,"251284-09.18","05.37",5,01-MAR-19,65563,"2001.09.15","2155070491,2155074168,2155073702,2155073701,2155073930,2155074016,2155073660,4036756810"
"168127959","4029901212","Normal","5150 E HWY 106-BEAVER HSE","OAKDALE","08","OAKDALE MW",30.794788,-92.550287,"251284-09.18","05.37",12,11-MAR-19,65563,"2001.09.15","2155078033,2155850486,2155074942,4036645248,4029947083,4036642107,4036648077,2155075452,2155074842,4029901212"
"168288945","4036757428","Lost","481 CAMPS RD LOT 8","PINEVILLE","14","RAW LAND 69 GAP",31.39678,-92.00738,"251284-09.18","05.37",1,01-MAR-19,65563,"2001.09.15","2155070491,4036757428"
"168053321","1343879105","Normal","2820 E CAUSEWAY APPROAC","MANDEVILLE","13","Lambert GAP",30.36993,-90.074588,"251581-08.08","05.34",3,08-AUG-16,65562,"1F0D.08.06","2155075658,1343079879,4036785010,1343879105"
"168143114","4029911392","Normal","109 TEE BOIS LN","EUNICE","02","EUSC RADIO TOWER",30.46365,-92.411185,"251284-09.18","05.37",7,04-APR-19,65563,"2001.09.15","2155073628,2155075064,2155075066,4029883999,2155075279,4029886819,4029911036,4036649644,4036634215,4029910974,4029909053,4029809481,4029911392"
"168171012","4029944816","Normal","339 SPEIGHT DR","MANY","14","Raw Land 62 Gap",31.349455,-93.614457,"251284-09.18","05.37",4,07-APR-19,65563,"2001.09.15","2155238666,2155077257,2155076360,2155077313,4029944816"
"168134148","4029907302","Normal","605 HOSPITAL DR BLG 6","OAKDALE","06","OAKDALE MW",30.807955,-92.644712,"251284-09.18","05.37",4,10-APR-19,65563,"2001.09.15","2155078024,2155075113,2155786167,2155786165,4029907302"
"168026903","4029519769","Normal","106 TARTER LN","PINEVILLE","01","PGOMW",31.36108,-92.411712,"251284-09.18","05.37",3,10-APR-19,65563,"2001.09.15","2155038296,2155074002,4031841284,4029519769"
"168118289","4036649277","Normal","656 OAK BLUFF DR","MANY","14","ZWOLLE GAP",31.35662,-93.621213,"251284-09.18","05.37",3,08-APR-19,65563,"2001.09.15","2155227859,2155077653,2155237417,2155077465,2155077313,4029945335,4029944672,4036641795,4029958577,4036651108,4036649975,4036649277"
"168282397","4036752300","Lost","800 OPEN BAYOU LOT 48","PINEVILLE","07","EFFIE",31.342049,-92.097788,"251284-09.18","05.37",3,26-FEB-19,65563,"2001.09.15","2155038767,2155040128,2155074119,2155074337,2155040376,2155828033,4036752300"
"168064051","4029583761","Normal","75 SAINT CLAIR RD 2","BOYCE","13","ROPS Common - RC55",31.296368,-92.721208,"251284-09.18","05.37",5,04-APR-19,65563,"2001.09.15","2155070483,2155073750,2155075304,2155073993,4029514506,4029583761"
"168179873","4029954106","Normal","JIM BELL RD 3","CAMPTI","03","Campti Gap",31.941367,-93.061705,"251284-09.18","05.37",4,29-MAR-19,65563,"2001.09.15","2155074516,2155077535,4029954106"
"168027589","4029513602","Normal","102 SMITH ST APT E","PINEVILLE","02","PGOMW",31.323743,-92.41613,"251284-09.18","05.37",4,07-APR-19,65563,"2001.09.15","2155038296,4045524964,4029524926,4029727234,4029586223,4029513602"
"168288270","4030241427","Normal","530 ASBURY DR STE H","MANDEVILLE","13","Ozone",30.3957,-90.08441,"251284-09.18","05.37",5,14-MAR-19,65563,"2001.09.15","2155075661,2155237293,2155237296,4032938715,4036789532,4030241427"
"168172391","4036654444","Normal","350 TOLEDO RESORT DR LOT 58","LEESVILLE","9","EAST LEESVILLE",31.224232,-93.573638,"251284-09.18","05.37",5,08-APR-19,65563,"2001.09.15","2155227859,2155077833,2155077615,1087415175,4036654444"
"168110449","4029726436","Normal","80 HOOD BLVD","FLORIEN","13","MANY GAP",31.28414,-93.5754,"251284-09.18","05.37",2,08-APR-19,65563,"2001.09.15","2155227859,4029955615,4029726436"
"168000299","1342780636","Lost","800 OPEN BAYOU LOT 16","PINEVILLE","8","EFFIE",31.338978,-92.096534,"251581-09.18","05.34",5,26-FEB-19,65562,"1F0D.09.15","2155038767,2155040128,2155074119,2155074337,2155040376,2155828033,1342780636"
"168360703","4043135916","Normal","557 WILLIAMS RD","DRY PRONG","10","FUTRELL GAP",31.6456,-92.58366,"251284-09.18","05.37",6,04-APR-19,65563,"2001.09.15","2155070647,2155837364,2155074063,2155839911,2155073708,2155073730,2155073777,4043135916"
